"exp_id","date","rep_id","time","strain","dox","OD0","OD"
9,2025-03-20,1,2,"t1516",0,0.01,0.183
9,2025-03-20,2,2,"t1516",512,0.01,0.187
9,2025-03-20,2,2,"t1516",256,0.01,0.184
9,2025-03-20,2,2,"t1516",128,0.01,0.185
9,2025-03-20,2,2,"t1516",64,0.01,0.186
9,2025-03-20,2,2,"t1516",32,0.01,0.182
9,2025-03-20,2,2,"t1516",16,0.01,0.184
9,2025-03-20,2,2,"t1516",8,0.01,0.186
9,2025-03-20,2,2,"t1516",4,0.01,0.183
9,2025-03-20,2,2,"t1516",2,0.01,0.183
9,2025-03-20,2,2,"t1516",1,0.01,0.183
9,2025-03-20,2,2,"t1516",0,0.01,0.185
9,2025-03-20,1,2,"t1516",512,0.05,0.198
9,2025-03-20,1,2,"t1516",256,0.05,0.205
9,2025-03-20,1,2,"t1516",128,0.05,0.206
9,2025-03-20,1,2,"t1516",64,0.05,0.203
9,2025-03-20,1,2,"t1516",32,0.05,0.207
9,2025-03-20,1,2,"t1516",16,0.05,0.198
9,2025-03-20,1,2,"t1516",8,0.05,0.21
9,2025-03-20,1,2,"t1516",4,0.05,0.2
9,2025-03-20,1,2,"t1516",2,0.05,0.213
9,2025-03-20,1,2,"t1516",1,0.05,0.211
9,2025-03-20,1,2,"t1516",0,0.05,0.205
9,2025-03-20,2,2,"t1516",512,0.05,0.194
9,2025-03-20,2,2,"t1516",256,0.05,0.199
9,2025-03-20,2,2,"t1516",128,0.05,0.199
9,2025-03-20,2,2,"t1516",64,0.05,0.206
9,2025-03-20,2,2,"t1516",32,0.05,0.201
9,2025-03-20,2,2,"t1516",16,0.05,0.211
9,2025-03-20,2,2,"t1516",8,0.05,0.201
9,2025-03-20,2,2,"t1516",4,0.05,0.207
9,2025-03-20,2,2,"t1516",2,0.05,0.208
9,2025-03-20,2,2,"t1516",1,0.05,0.205
9,2025-03-20,2,2,"t1516",0,0.05,0.206
9,2025-03-20,1,2,"t1516",512,0.1,0.227
9,2025-03-20,1,2,"t1516",256,0.1,0.221
9,2025-03-20,1,2,"t1516",128,0.1,0.222
9,2025-03-20,1,2,"t1516",64,0.1,0.227
9,2025-03-20,1,2,"t1516",32,0.1,0.224
9,2025-03-20,1,2,"t1516",16,0.1,0.236
9,2025-03-20,1,2,"t1516",8,0.1,0.225
9,2025-03-20,1,2,"t1516",4,0.1,0.227
9,2025-03-20,1,2,"t1516",2,0.1,0.236
9,2025-03-20,1,2,"t1516",1,0.1,0.219
9,2025-03-20,1,2,"t1516",0,0.1,0.239
9,2025-03-20,2,2,"t1516",512,0.1,0.018
9,2025-03-20,2,2,"t1516",256,0.1,0.019
9,2025-03-20,2,2,"t1516",128,0.1,0.036
9,2025-03-20,2,2,"t1516",64,0.1,0.029
9,2025-03-20,2,2,"t1516",32,0.1,0.051
9,2025-03-20,2,2,"t1516",16,0.1,0.044
9,2025-03-20,2,2,"t1516",8,0.1,0.031
9,2025-03-20,2,2,"t1516",4,0.1,0.053
9,2025-03-20,2,2,"t1516",2,0.1,0.038
9,2025-03-20,2,2,"t1516",1,0.1,0.038
9,2025-03-20,2,2,"t1516",0,0.1,0.039
9,2025-03-20,1,3,"t1516",512,0.01,0.183
9,2025-03-20,1,3,"t1516",256,0.01,0.181
9,2025-03-20,1,3,"t1516",128,0.01,0.194
9,2025-03-20,1,3,"t1516",64,0.01,0.183
9,2025-03-20,1,3,"t1516",32,0.01,0.184
9,2025-03-20,1,3,"t1516",16,0.01,0.185
9,2025-03-20,1,3,"t1516",8,0.01,0.183
9,2025-03-20,1,3,"t1516",4,0.01,0.185
9,2025-03-20,1,3,"t1516",2,0.01,0.193
9,2025-03-20,1,3,"t1516",1,0.01,0.182
9,2025-03-20,1,3,"t1516",0,0.01,0.184
9,2025-03-20,2,3,"t1516",512,0.01,0.186
9,2025-03-20,2,3,"t1516",256,0.01,0.184
9,2025-03-20,2,3,"t1516",128,0.01,0.185
9,2025-03-20,2,3,"t1516",64,0.01,0.185
9,2025-03-20,2,3,"t1516",32,0.01,0.183
9,2025-03-20,2,3,"t1516",16,0.01,0.184
9,2025-03-20,2,3,"t1516",8,0.01,0.184
9,2025-03-20,2,3,"t1516",4,0.01,0.183
9,2025-03-20,2,3,"t1516",2,0.01,0.184
9,2025-03-20,2,3,"t1516",1,0.01,0.183
9,2025-03-20,2,3,"t1516",0,0.01,0.187
9,2025-03-20,1,3,"t1516",512,0.05,0.202
9,2025-03-20,1,3,"t1516",256,0.05,0.219
9,2025-03-20,1,3,"t1516",128,0.05,0.221
9,2025-03-20,1,3,"t1516",64,0.05,0.215
9,2025-03-20,1,3,"t1516",32,0.05,0.224
9,2025-03-20,1,3,"t1516",16,0.05,0.208
9,2025-03-20,1,3,"t1516",8,0.05,0.225
9,2025-03-20,1,3,"t1516",4,0.05,0.211
9,2025-03-20,1,3,"t1516",2,0.05,0.232
9,2025-03-20,1,3,"t1516",1,0.05,0.224
9,2025-03-20,1,3,"t1516",0,0.05,0.22
9,2025-03-20,2,3,"t1516",512,0.05,0.198
9,2025-03-20,2,3,"t1516",256,0.05,0.21
9,2025-03-20,2,3,"t1516",128,0.05,0.209
9,2025-03-20,2,3,"t1516",64,0.05,0.221
9,2025-03-20,2,3,"t1516",32,0.05,0.216
9,2025-03-20,2,3,"t1516",16,0.05,0.229
9,2025-03-20,2,3,"t1516",8,0.05,0.218
9,2025-03-20,2,3,"t1516",4,0.05,0.218
9,2025-03-20,2,3,"t1516",2,0.05,0.225
9,2025-03-20,2,3,"t1516",1,0.05,0.22
9,2025-03-20,2,3,"t1516",0,0.05,0.222
9,2025-03-20,1,3,"t1516",512,0.1,0.243
9,2025-03-20,1,3,"t1516",256,0.1,0.244
9,2025-03-20,1,3,"t1516",128,0.1,0.248
9,2025-03-20,1,3,"t1516",64,0.1,0.255
9,2025-03-20,1,3,"t1516",32,0.1,0.247
9,2025-03-20,1,3,"t1516",16,0.1,0.268
9,2025-03-20,1,3,"t1516",8,0.1,0.25
9,2025-03-20,1,3,"t1516",4,0.1,0.25
9,2025-03-20,1,3,"t1516",2,0.1,0.268
9,2025-03-20,1,3,"t1516",1,0.1,0.246
9,2025-03-20,1,3,"t1516",0,0.1,0.276
9,2025-03-20,2,3,"t1516",512,0.1,0.03
9,2025-03-20,2,3,"t1516",256,0.1,0.036
9,2025-03-20,2,3,"t1516",128,0.1,0.061
9,2025-03-20,2,3,"t1516",64,0.1,0.052
9,2025-03-20,2,3,"t1516",32,0.1,0.081
9,2025-03-20,2,3,"t1516",16,0.1,0.073
9,2025-03-20,2,3,"t1516",8,0.1,0.052
9,2025-03-20,2,3,"t1516",4,0.1,0.083
9,2025-03-20,2,3,"t1516",2,0.1,0.065
9,2025-03-20,2,3,"t1516",1,0.1,0.067
9,2025-03-20,2,3,"t1516",0,0.1,0.068
9,2025-03-20,1,4,"h1471",512,0.01,0.004
9,2025-03-20,1,4,"h1471",256,0.01,0.002
9,2025-03-20,1,4,"h1471",128,0.01,0.006
9,2025-03-20,1,4,"h1471",64,0.01,0.003
9,2025-03-20,1,4,"h1471",32,0.01,0.008
9,2025-03-20,1,4,"h1471",16,0.01,0.016
9,2025-03-20,1,4,"h1471",8,0.01,0.019
9,2025-03-20,1,4,"h1471",4,0.01,0.012
9,2025-03-20,1,4,"h1471",2,0.01,0.01
9,2025-03-20,1,4,"h1471",1,0.01,0.007
9,2025-03-20,1,4,"h1471",0,0.01,0.018
9,2025-03-20,2,4,"h1471",512,0.01,0.006
9,2025-03-20,2,4,"h1471",256,0.01,0.003
9,2025-03-20,2,4,"h1471",128,0.01,0.008
9,2025-03-20,2,4,"h1471",64,0.01,0.016
9,2025-03-20,2,4,"h1471",32,0.01,0.019
9,2025-03-20,2,4,"h1471",16,0.01,0.012
9,2025-03-20,2,4,"h1471",8,0.01,0.01
9,2025-03-20,2,4,"h1471",4,0.01,0.007
9,2025-03-20,2,4,"h1471",2,0.01,0.018
9,2025-03-20,2,4,"h1471",1,0.01,0.047
